1.0;1.0;1.0;0.0;3.0;0
1.0;1.0;2.0;0.0;3.0;0
1.0;1.0;3.0;0.0;3.6;0
1.0;1.0;4.0;0.0;3.1;0
1.0;1.0;5.0;0.0;2.8;0
1.0;1.0;6.0;0.0;2.5;0
1.0;1.0;7.0;0.0;2.2;0
1.0;1.0;8.0;0.0;2.1;0
1.0;1.0;9.0;0.0;1.9;0
1.0;1.0;10.0;11.0;2.0;0
1.0;1.0;11.0;72.0;2.5;0.8
1.0;1.0;12.0;100.0;2.8;1.1
1.0;1.0;13.0;83.0;2.8;1.1
1.0;1.0;14.0;67.0;2.8;0.8
1.0;1.0;15.0;37.0;2.7;0.4
1.0;1.0;16.0;3.0;2.4;0
1.0;1.0;17.0;0.0;2.2;0
1.0;1.0;18.0;0.0;1.9;0
1.0;1.0;19.0;0.0;1.6;0
1.0;1.0;20.0;0.0;1.3;0
1.0;1.0;21.0;0.0;0.9;0
1.0;1.0;22.0;0.0;0.7;0
1.0;1.0;23.0;0.0;0.5;0
1.0;1.0;24.0;0.0;0.2;0
1.0;2.0;1.0;0.0;-0.2;0
1.0;2.0;2.0;0.0;-0.6;0
1.0;2.0;3.0;0.0;-1.0;0
1.0;2.0;4.0;0.0;-1.4;0
1.0;2.0;5.0;0.0;-1.6;0
1.0;2.0;6.0;0.0;-1.8;0
1.0;2.0;7.0;0.0;-2.1;0
1.0;2.0;8.0;0.0;-2.2;0
1.0;2.0;9.0;0.0;-2.4;0
1.0;2.0;10.0;3.0;-2.3;0
1.0;2.0;11.0;8.0;-2.3;0
1.0;2.0;12.0;103.0;-1.1;0.3
1.0;2.0;13.0;115.0;-0.4;0.3
1.0;2.0;14.0;102.0;-0.1;7.6
1.0;2.0;15.0;44.0;-0.4;5.5
1.0;2.0;16.0;8.0;-0.9;0
1.0;2.0;17.0;0.0;-1.0;0
1.0;2.0;18.0;0.0;-1.0;0
1.0;2.0;19.0;0.0;-1.0;0
1.0;2.0;20.0;0.0;-1.0;0
1.0;2.0;21.0;0.0;-1.1;0
1.0;2.0;22.0;0.0;-1.1;0
1.0;2.0;23.0;0.0;-1.1;0
1.0;2.0;24.0;0.0;-1.2;0
1.0;3.0;1.0;0.0;-1.0;0
1.0;3.0;2.0;0.0;-0.9;0
1.0;3.0;3.0;0.0;-0.7;0
1.0;3.0;4.0;0.0;-0.6;0
1.0;3.0;5.0;0.0;-0.5;0
1.0;3.0;6.0;0.0;-0.4;0
1.0;3.0;7.0;0.0;-0.3;0
1.0;3.0;8.0;0.0;-0.2;0
1.0;3.0;9.0;0.0;-0.2;0
1.0;3.0;10.0;3.0;0.0;2.8
1.0;3.0;11.0;9.0;0.3;4.8
1.0;3.0;12.0;13.0;0.6;6.8
1.0;3.0;13.0;15.0;0.8;8.3
1.0;3.0;14.0;12.0;0.9;6.7
1.0;3.0;15.0;9.0;0.9;4.7
1.0;3.0;16.0;3.0;0.8;0
1.0;3.0;17.0;0.0;0.6;0
1.0;3.0;18.0;0.0;0.6;0
1.0;3.0;19.0;0.0;0.7;0
1.0;3.0;20.0;0.0;0.7;0
1.0;3.0;21.0;0.0;0.5;0
1.0;3.0;22.0;0.0;0.3;0
1.0;3.0;23.0;0.0;0.4;0
1.0;3.0;24.0;0.0;-0.1;0
1.0;4.0;1.0;0.0;0.1;0
1.0;4.0;2.0;0.0;-0.3;0
1.0;4.0;3.0;0.0;-0.8;0
1.0;4.0;4.0;0.0;-1.7;0
1.0;4.0;5.0;0.0;-1.0;0
1.0;4.0;6.0;0.0;-1.1;0
1.0;4.0;7.0;0.0;-1.2;0
1.0;4.0;8.0;0.0;-1.3;0
1.0;4.0;9.0;0.0;-1.6;0
1.0;4.0;10.0;2.0;-1.6;2
1.0;4.0;11.0;8.0;-1.7;4.7
1.0;4.0;12.0;12.0;-1.8;6.4
1.0;4.0;13.0;15.0;-1.9;3.5
1.0;4.0;14.0;12.0;-2.0;2.8
1.0;4.0;15.0;8.0;-1.8;1.7
1.0;4.0;16.0;3.0;-1.8;0
1.0;4.0;17.0;0.0;-2.0;0
1.0;4.0;18.0;0.0;-2.3;0
1.0;4.0;19.0;0.0;-2.2;0
1.0;4.0;20.0;0.0;-2.3;0
1.0;4.0;21.0;0.0;-2.5;0
1.0;4.0;22.0;0.0;-2.6;0
1.0;4.0;23.0;0.0;-2.8;0
1.0;4.0;24.0;0.0;-2.9;0
1.0;5.0;1.0;0.0;-3.3;0
1.0;5.0;2.0;0.0;-3.7;0
1.0;5.0;3.0;0.0;-4.2;0
1.0;5.0;4.0;0.0;-4.6;0
1.0;5.0;5.0;0.0;-4.8;0
1.0;5.0;6.0;0.0;-5.0;0
1.0;5.0;7.0;0.0;-5.2;0
1.0;5.0;8.0;0.0;-5.3;0
1.0;5.0;9.0;0.0;-5.5;0
1.0;5.0;10.0;17.0;-4.7;0
1.0;5.0;11.0;93.0;-2.9;0.4
1.0;5.0;12.0;138.0;-1.7;0.6
1.0;5.0;13.0;174.0;-0.6;0.7
1.0;5.0;14.0;142.0;-0.3;0.5
1.0;5.0;15.0;106.0;-0.4;0
1.0;5.0;16.0;23.0;-1.4;0
1.0;5.0;17.0;0.0;-1.9;0
1.0;5.0;18.0;0.0;-2.4;0
1.0;5.0;19.0;0.0;-2.8;0
1.0;5.0;20.0;0.0;-3.3;0
1.0;5.0;21.0;0.0;-3.8;0
1.0;5.0;22.0;0.0;-4.3;0
1.0;5.0;23.0;0.0;-4.8;0
1.0;5.0;24.0;0.0;-5.3;0
1.0;6.0;1.0;0.0;-5.8;0
1.0;6.0;2.0;0.0;-6.3;0
1.0;6.0;3.0;0.0;-6.8;0
1.0;6.0;4.0;0.0;-7.3;0
1.0;6.0;5.0;0.0;-7.6;0
1.0;6.0;6.0;0.0;-7.9;0
1.0;6.0;7.0;0.0;-8.2;0
1.0;6.0;8.0;0.0;-8.4;0
1.0;6.0;9.0;0.0;-8.6;0
1.0;6.0;10.0;16.0;-8.0;2.6
1.0;6.0;11.0;96.0;-6.2;5.3
1.0;6.0;12.0;109.0;-5.4;6.6
1.0;6.0;13.0;152.0;-4.6;6.6
1.0;6.0;14.0;160.0;-4.0;4.6
1.0;6.0;15.0;110.0;-4.1;1.9
1.0;6.0;16.0;34.0;-4.9;0
1.0;6.0;17.0;0.0;-5.2;0
1.0;6.0;18.0;0.0;-5.5;0
1.0;6.0;19.0;0.0;-5.8;0
1.0;6.0;20.0;0.0;-6.0;0
1.0;6.0;21.0;0.0;-6.3;0
1.0;6.0;22.0;0.0;-6.6;0
1.0;6.0;23.0;0.0;-6.9;0
1.0;6.0;24.0;0.0;-7.2;0
1.0;7.0;1.0;0.0;-7.3;0
1.0;7.0;2.0;0.0;-7.3;0
1.0;7.0;3.0;0.0;-7.3;0
1.0;7.0;4.0;0.0;-7.3;0
1.0;7.0;5.0;0.0;-7.3;0
1.0;7.0;6.0;0.0;-7.3;0
1.0;7.0;7.0;0.0;-7.2;0
1.0;7.0;8.0;0.0;-7.2;0
1.0;7.0;9.0;0.0;-7.2;0
1.0;7.0;10.0;21.0;-6.0;3.3
1.0;7.0;11.0;109.0;-3.6;2.6
1.0;7.0;12.0;167.0;-1.8;8.9
1.0;7.0;13.0;168.0;-0.8;9.8
1.0;7.0;14.0;150.0;-0.4;3.3
1.0;7.0;15.0;81.0;-1.0;2.4
1.0;7.0;16.0;29.0;-2.0;0.3
1.0;7.0;17.0;0.0;-3.1;0
1.0;7.0;18.0;0.0;-3.3;0
1.0;7.0;19.0;0.0;-3.6;0
1.0;7.0;20.0;0.0;-3.9;0
1.0;7.0;21.0;0.0;-4.1;0
1.0;7.0;22.0;0.0;-4.4;0
1.0;7.0;23.0;0.0;-4.7;0
1.0;7.0;24.0;0.0;-4.9;0
1.0;8.0;1.0;0.0;-5.4;0
1.0;8.0;2.0;0.0;-6.0;0
1.0;8.0;3.0;0.0;-6.5;0
1.0;8.0;4.0;0.0;-7.0;0
1.0;8.0;5.0;0.0;-7.3;0
1.0;8.0;6.0;0.0;-7.6;0
1.0;8.0;7.0;0.0;-7.8;0
1.0;8.0;8.0;0.0;-8.0;0
1.0;8.0;9.0;0.0;-8.2;0
1.0;8.0;10.0;3.0;-8.1;0
1.0;8.0;11.0;74.0;-7.0;0.4
1.0;8.0;12.0;146.0;-5.8;0.7
1.0;8.0;13.0;171.0;-5.1;0.8
1.0;8.0;14.0;38.0;-5.7;0.6
1.0;8.0;15.0;59.0;-6.0;0.3
1.0;8.0;16.0;14.0;-6.5;0
1.0;8.0;17.0;0.0;-7.0;0
1.0;8.0;18.0;0.0;-7.4;0
1.0;8.0;19.0;0.0;-7.8;0
1.0;8.0;20.0;0.0;-8.2;0
1.0;8.0;21.0;0.0;-8.6;0
1.0;8.0;22.0;0.0;-8.9;0
1.0;8.0;23.0;0.0;-9.3;0
1.0;8.0;24.0;0.0;-9.7;0
1.0;9.0;1.0;0.0;-10.0;0
1.0;9.0;2.0;0.0;-10.6;0
1.0;9.0;3.0;0.0;-10.9;0
1.0;9.0;4.0;0.0;-11.3;0
1.0;9.0;5.0;0.0;-11.5;0
1.0;9.0;6.0;0.0;-11.7;0
1.0;9.0;7.0;0.0;-12.0;0
1.0;9.0;8.0;0.0;-12.2;0
1.0;9.0;9.0;0.0;-12.3;0
1.0;9.0;10.0;6.0;-12.2;0
1.0;9.0;11.0;13.0;-12.1;1.1
1.0;9.0;12.0;13.0;-12.1;1.3
1.0;9.0;13.0;14.0;-12.1;1.2
1.0;9.0;14.0;111.0;-11.5;1.7
1.0;9.0;15.0;76.0;-11.3;0.7
1.0;9.0;16.0;27.0;-11.4;0
1.0;9.0;17.0;0.0;-11.8;0
1.0;9.0;18.0;0.0;-11.8;0
1.0;9.0;19.0;0.0;-11.8;0
1.0;9.0;20.0;0.0;-11.8;0
1.0;9.0;21.0;0.0;-11.8;0
1.0;9.0;22.0;0.0;-11.8;0
1.0;9.0;23.0;0.0;-11.8;0
1.0;9.0;24.0;0.0;-11.9;0
1.0;10.0;1.0;0.0;-11.7;0
