07.12.2017 19:00;0;19.5
07.12.2017 20:00;0;18.5
07.12.2017 21:00;0;15
07.12.2017 22:00;0;15.6
07.12.2017 23:00;0;16.3
08.12.2017 0:00;0;14.8
08.12.2017 1:00;0;11.6
08.12.2017 2:00;0;9.1
08.12.2017 3:00;0;7.4
08.12.2017 4:00;0;7.3
08.12.2017 5:00;0;9.3
08.12.2017 6:00;0;10.3
08.12.2017 7:00;0;11.1
08.12.2017 8:00;0;13.4
08.12.2017 9:00;0;15.4
08.12.2017 10:00;0.4;9.4
08.12.2017 11:00;0.7;7.4
08.12.2017 12:00;0.8;6
08.12.2017 13:00;0.6;4.8
08.12.2017 14:00;0.3;4.6
08.12.2017 15:00;0;6.9
08.12.2017 16:00;0;10.5
08.12.2017 17:00;0;11.5
08.12.2017 18:00;0;11.3
08.12.2017 19:00;0;9.8
08.12.2017 20:00;0;6.8
08.12.2017 21:00;0;3.4
08.12.2017 22:00;0;0
08.12.2017 23:00;0;0
09.12.2017 0:00;0;0
09.12.2017 1:00;0;0
09.12.2017 2:00;0;0
09.12.2017 3:00;0;2
09.12.2017 4:00;0;6.2
09.12.2017 5:00;0;9.9
09.12.2017 6:00;0;10
09.12.2017 7:00;0;8.4
09.12.2017 8:00;0;7.7
09.12.2017 9:00;0;6.3
09.12.2017 10:00;1.1;3.8
09.12.2017 11:00;1.3;0.8
09.12.2017 12:00;1.2;0
09.12.2017 13:00;1.7;0
09.12.2017 14:00;0.7;0
09.12.2017 15:00;0;1.1
09.12.2017 16:00;0;4.5
09.12.2017 17:00;0;7.2
09.12.2017 18:00;0;4.6
09.12.2017 19:00;0;2.8
09.12.2017 20:00;0;1.4
09.12.2017 21:00;0;0.7
09.12.2017 22:00;0;2.7
09.12.2017 23:00;0;6.1
10.12.2017 0:00;0;8.1
10.12.2017 1:00;0;8.2
10.12.2017 2:00;0;9.5
10.12.2017 3:00;0;15.1
10.12.2017 4:00;0;24.2
10.12.2017 5:00;0;31.5
10.12.2017 6:00;0;33.7
10.12.2017 7:00;0;33
10.12.2017 8:00;0;30.5
10.12.2017 9:00;0;33.3
10.12.2017 10:00;0.5;37.2
10.12.2017 11:00;0.9;38.7
10.12.2017 12:00;1;44.5
10.12.2017 13:00;0.8;51.3
10.12.2017 14:00;0.5;49.5
10.12.2017 15:00;0;50.6
10.12.2017 16:00;0;49.5
10.12.2017 17:00;0;56.9
10.12.2017 18:00;0;54.9
10.12.2017 19:00;0;49.8
10.12.2017 20:00;0;45.6
10.12.2017 21:00;0;40.6
10.12.2017 22:00;0;31.3
10.12.2017 23:00;0;32.3
11.12.2017 0:00;0;29.6
11.12.2017 1:00;0;29.5
11.12.2017 2:00;0;24.6
11.12.2017 3:00;0;17.5
11.12.2017 4:00;0;17.4
11.12.2017 5:00;0;16.8
11.12.2017 6:00;0;15.4
11.12.2017 7:00;0;13.4
11.12.2017 8:00;0;12.5
11.12.2017 9:00;0;10.4
11.12.2017 10:00;0;7.4
11.12.2017 11:00;0;5.4
11.12.2017 12:00;0;2.4
11.12.2017 13:00;0;1.4
11.12.2017 14:00;0;1.9
11.12.2017 15:00;0;5.2
11.12.2017 16:00;0;7.4
11.12.2017 17:00;0;8.6
11.12.2017 18:00;0;10.4
11.12.2017 19:00;0;13.8
11.12.2017 20:00;0;18.5
11.12.2017 21:00;0;24.7
11.12.2017 22:00;0;27.6
11.12.2017 23:00;0;28.7
12.12.2017 0:00;0;28.1
12.12.2017 1:00;0;25.5
12.12.2017 2:00;0;36.6
12.12.2017 3:00;0;44.7
12.12.2017 4:00;0;53.5
12.12.2017 5:00;0;57.7
12.12.2017 6:00;0;61
12.12.2017 7:00;0;55.9
12.12.2017 8:00;0;63.5
12.12.2017 9:00;2.6;70.5
12.12.2017 10:00;4.5;72.7
12.12.2017 11:00;6.7;60.4
12.12.2017 12:00;8.1;51.3
12.12.2017 13:00;5.5;44.1
12.12.2017 14:00;4.1;38.9
12.12.2017 15:00;0;36.7
12.12.2017 16:00;0;35
12.12.2017 17:00;0;32.9
12.12.2017 18:00;0;30.3
12.12.2017 19:00;0;28.6
12.12.2017 20:00;0;25.9
12.12.2017 21:00;0;18.7
12.12.2017 22:00;0;13.9
12.12.2017 23:00;0;10.7
13.12.2017 0:00;0;10.5
13.12.2017 1:00;0;11.5
13.12.2017 2:00;0;13.1
13.12.2017 3:00;0;12.6
13.12.2017 4:00;0;13.5
13.12.2017 5:00;0;13.1
13.12.2017 6:00;0;12.8
13.12.2017 7:00;0;12.7
13.12.2017 8:00;0;13.4
13.12.2017 9:00;0.4;14.6
13.12.2017 10:00;1.8;14.7
13.12.2017 11:00;2.7;14.9
13.12.2017 12:00;3.2;15.5
13.12.2017 13:00;2.4;17.5
13.12.2017 14:00;1.1;21.7
13.12.2017 15:00;0;27.1
13.12.2017 16:00;0;31.4
13.12.2017 17:00;0;32.7
13.12.2017 18:00;0;38.7
13.12.2017 19:00;0;39.1
13.12.2017 20:00;0;33
13.12.2017 21:00;0;30.5
13.12.2017 22:00;0;30.2
13.12.2017 23:00;0;29.5
14.12.2017 0:00;0;28.9
14.12.2017 1:00;0;28.6
14.12.2017 2:00;0;29.5
14.12.2017 3:00;0;27.9
14.12.2017 4:00;0;27.3
14.12.2017 5:00;0;27.2
14.12.2017 6:00;0;22.5
14.12.2017 7:00;0;18.4
14.12.2017 8:00;0;20
14.12.2017 9:00;0;18.1
14.12.2017 10:00;0;17.2
14.12.2017 11:00;0.4;19.4
14.12.2017 12:00;0;16.3
14.12.2017 13:00;6.7;17.5
14.12.2017 14:00;4.7;19.6
14.12.2017 15:00;0;22.8
14.12.2017 16:00;0;19.9
14.12.2017 17:00;0;23.8
14.12.2017 18:00;0;28.8
14.12.2017 19:00;0;34.5
14.12.2017 20:00;0;33.9
14.12.2017 21:00;0;30.2
14.12.2017 22:00;0;27.7
14.12.2017 23:00;0;26.5
15.12.2017 0:00;0;22.4
15.12.2017 1:00;0;17
15.12.2017 2:00;0;11.2
15.12.2017 3:00;0;7.8
15.12.2017 4:00;0;6.4
15.12.2017 5:00;0;6.5
15.12.2017 6:00;0;8.1
15.12.2017 7:00;0;10.2
15.12.2017 8:00;0;11.8
15.12.2017 9:00;0;15.7
15.12.2017 10:00;0;26.2
15.12.2017 11:00;0.7;29.7
15.12.2017 12:00;1.1;35.3
15.12.2017 13:00;5.5;44.6
15.12.2017 14:00;4.4;47.2
15.12.2017 15:00;0;51.2
15.12.2017 16:00;0;42.5
15.12.2017 17:00;0;31.2
15.12.2017 18:00;0;26.8
15.12.2017 19:00;0;24.6
15.12.2017 20:00;0;24.9
15.12.2017 21:00;0;23.1
15.12.2017 22:00;0;23.2
15.12.2017 23:00;0;22.2
16.12.2017 0:00;0;18.4
16.12.2017 1:00;0;14.8
16.12.2017 2:00;0;11.6
16.12.2017 3:00;0;10.6
16.12.2017 4:00;0;9.7
16.12.2017 5:00;0;9.8
16.12.2017 6:00;0;10.9
16.12.2017 7:00;0;11.7
16.12.2017 8:00;0;14.4
16.12.2017 9:00;1.1;17.5
16.12.2017 10:00;3.3;22.3
16.12.2017 11:00;1.5;27.9
16.12.2017 12:00;4.1;31.3
16.12.2017 13:00;6.2;35.1
16.12.2017 14:00;4.7;40.1
16.12.2017 15:00;0.5;46
16.12.2017 16:00;0;52
16.12.2017 17:00;0;61.4
16.12.2017 18:00;0;66.4
16.12.2017 19:00;0;72.4
16.12.2017 20:00;0;74.1
16.12.2017 21:00;0;70.5
16.12.2017 22:00;0;68.3
16.12.2017 23:00;0;72.8
17.12.2017 0:00;0;73.9
17.12.2017 1:00;0;71.3
17.12.2017 2:00;0;74.3
17.12.2017 3:00;0;79.9
17.12.2017 4:00;0;84.5
17.12.2017 5:00;0;85.9
17.12.2017 6:00;0;86.9
17.12.2017 7:00;0;87.2
17.12.2017 8:00;0;86.7
17.12.2017 9:00;0;86
17.12.2017 10:00;3.4;84
17.12.2017 11:00;7.2;81.9
17.12.2017 12:00;6.3;80.2
17.12.2017 13:00;5.5;79.7
17.12.2017 14:00;4.3;78.9
17.12.2017 15:00;0;77.7
17.12.2017 16:00;0;77.1
17.12.2017 17:00;0;76.7
17.12.2017 18:00;0;77.7
17.12.2017 19:00;0;77.4
17.12.2017 20:00;0;74.9
17.12.2017 21:00;0;71.9
17.12.2017 22:00;0;69.7
17.12.2017 23:00;0;68
18.12.2017 0:00;0;64.3
18.12.2017 1:00;0;65.2
18.12.2017 2:00;0;69.8
18.12.2017 3:00;0;76.6
18.12.2017 4:00;0;81.4
18.12.2017 5:00;0;83
18.12.2017 6:00;0;82.8
18.12.2017 7:00;0;82.2
18.12.2017 8:00;0;81.5
18.12.2017 9:00;0;80.8
18.12.2017 10:00;1;80.2
18.12.2017 11:00;1.8;81.9
18.12.2017 12:00;1.6;86.7
18.12.2017 13:00;1.1;89.4
18.12.2017 14:00;0.7;89.7
18.12.2017 15:00;0;89.8
18.12.2017 16:00;0;90
18.12.2017 17:00;0;90
18.12.2017 18:00;0;90
18.12.2017 19:00;0;90
18.12.2017 20:00;0;89.3
18.12.2017 21:00;0;85
18.12.2017 22:00;0;72.3
18.12.2017 23:00;0;58.3
19.12.2017 0:00;0;45.9
19.12.2017 1:00;0;40.1
19.12.2017 2:00;0;39.3
19.12.2017 3:00;0;41.3
19.12.2017 4:00;0;45.1
19.12.2017 5:00;0;46.4
19.12.2017 6:00;0;43
19.12.2017 7:00;0;42.6
19.12.2017 8:00;0;49.6
19.12.2017 9:00;0.7;55.3
19.12.2017 10:00;4.4;42.3
19.12.2017 11:00;3.5;46.5
19.12.2017 12:00;4.3;46.6
19.12.2017 13:00;3.3;46.2
19.12.2017 14:00;0.3;40
19.12.2017 15:00;0.3;44.9
19.12.2017 16:00;0;48.6
19.12.2017 17:00;0;47
19.12.2017 18:00;0;49.8
19.12.2017 19:00;0;51.5
19.12.2017 20:00;0;50.2
19.12.2017 21:00;0;43.6
19.12.2017 22:00;0;37.2
19.12.2017 23:00;0;33.5
20.12.2017 0:00;0;34.2
20.12.2017 1:00;0;39.7
20.12.2017 2:00;0;47.5
20.12.2017 3:00;0;39.7
20.12.2017 4:00;0;33.5
20.12.2017 5:00;0;27.2
20.12.2017 6:00;0;26.6
20.12.2017 7:00;0;25.6
20.12.2017 8:00;0;21.1
20.12.2017 9:00;0;14.1
20.12.2017 10:00;4.5;9.9
20.12.2017 11:00;6.5;6.8
20.12.2017 12:00;8;5.1
20.12.2017 13:00;6.7;5
20.12.2017 14:00;5.1;7.2
20.12.2017 15:00;0;9.8
20.12.2017 16:00;0;13.2
20.12.2017 17:00;0;14.7
20.12.2017 18:00;0;14.4
20.12.2017 19:00;0;13.6
20.12.2017 20:00;0;13.2
20.12.2017 21:00;0;12.6
20.12.2017 22:00;0;12.2
20.12.2017 23:00;0;12.4
21.12.2017 0:00;0;12.7
21.12.2017 1:00;0;13.3
21.12.2017 2:00;0;14.2
21.12.2017 3:00;0;15.1
21.12.2017 4:00;0;15.4
21.12.2017 5:00;0;17
21.12.2017 6:00;0;16.3
21.12.2017 7:00;0;15.6
21.12.2017 8:00;0;14
21.12.2017 9:00;0;12.8
21.12.2017 10:00;0.6;11.8
21.12.2017 11:00;1;10.5
21.12.2017 12:00;1.2;9.4
21.12.2017 13:00;1;8.5
21.12.2017 14:00;0.5;10.9
21.12.2017 15:00;0;13
21.12.2017 16:00;0;14.9
21.12.2017 17:00;0;15.6
21.12.2017 18:00;0;14.3
21.12.2017 19:00;0;12.5
21.12.2017 20:00;0;10.4
21.12.2017 21:00;0;9
21.12.2017 22:00;0;6.9
21.12.2017 23:00;0;5
22.12.2017 0:00;0;6.2
22.12.2017 1:00;0;6.9
22.12.2017 2:00;0;8.8
22.12.2017 3:00;0;13.3
22.12.2017 4:00;0;13.8
22.12.2017 5:00;0;13.6
22.12.2017 6:00;0;12.1
22.12.2017 7:00;0;11.7
22.12.2017 8:00;0;11.5
22.12.2017 9:00;0;10.4
22.12.2017 10:00;0;6.1
22.12.2017 11:00;0;5
22.12.2017 12:00;0.5;3.8
22.12.2017 13:00;4.6;2
22.12.2017 14:00;3.6;2.2
22.12.2017 15:00;0;1.1
22.12.2017 16:00;0;0
22.12.2017 17:00;0;0
22.12.2017 18:00;0;0
22.12.2017 19:00;0;0
22.12.2017 20:00;0;0.7
22.12.2017 21:00;0;4.5
22.12.2017 22:00;0;10.3
22.12.2017 23:00;0;12.2
23.12.2017 0:00;0;12.6
23.12.2017 1:00;0;13.5
23.12.2017 2:00;0;14.4
23.12.2017 3:00;0;14.9
23.12.2017 4:00;0;15.6
23.12.2017 5:00;0;16.5
23.12.2017 6:00;0;14.6
23.12.2017 7:00;0;12
23.12.2017 8:00;0;11.2
23.12.2017 9:00;0;11.1
23.12.2017 10:00;0.6;10.6
23.12.2017 11:00;0.8;8.7
23.12.2017 12:00;1;6.7
23.12.2017 13:00;0.6;6.7
23.12.2017 14:00;0;8.8
23.12.2017 15:00;0;12.2
23.12.2017 16:00;0;15.5
23.12.2017 17:00;0;17.4
23.12.2017 18:00;0;18.3
23.12.2017 19:00;0;18.6
23.12.2017 20:00;0;17.1
23.12.2017 21:00;0;15.7
23.12.2017 22:00;0;14.3
23.12.2017 23:00;0;12.5
24.12.2017 0:00;0;10.9
24.12.2017 1:00;0;9.7
24.12.2017 2:00;0;8.3
24.12.2017 3:00;0;7.2
24.12.2017 4:00;0;5.7
24.12.2017 5:00;0;3.7
24.12.2017 6:00;0;1.7
24.12.2017 7:00;0;0
24.12.2017 8:00;0;0
24.12.2017 9:00;0;0
24.12.2017 10:00;0.4;2.1
24.12.2017 11:00;0.9;3
24.12.2017 12:00;0.9;2.4
24.12.2017 13:00;0.7;2.6
24.12.2017 14:00;0.3;5.5
24.12.2017 15:00;0;10.6
24.12.2017 16:00;0;14.7
24.12.2017 17:00;0;16.2
24.12.2017 18:00;0;17.7
24.12.2017 19:00;0;17.7
24.12.2017 20:00;0;17.5
24.12.2017 21:00;0;19.8
24.12.2017 22:00;0;19.3
24.12.2017 23:00;0;18.4
25.12.2017 0:00;0;18.6
25.12.2017 1:00;0;18.9
25.12.2017 2:00;0;21
25.12.2017 3:00;0;27.1
25.12.2017 4:00;0;33.1
25.12.2017 5:00;0;35.9
25.12.2017 6:00;0;38.3
25.12.2017 7:00;0;33.6
25.12.2017 8:00;0;29.1
25.12.2017 9:00;0.3;26.8
25.12.2017 10:00;1.8;22.8
25.12.2017 11:00;2;17.3
25.12.2017 12:00;1.3;15.6
25.12.2017 13:00;2.7;18.9
25.12.2017 14:00;4.9;15.5
25.12.2017 15:00;0;21.6
25.12.2017 16:00;0;22.6
25.12.2017 17:00;0;19.8
25.12.2017 18:00;0;18.9
25.12.2017 19:00;0;22.4
25.12.2017 20:00;0;19.9
25.12.2017 21:00;0;23.5
25.12.2017 22:00;0;27
25.12.2017 23:00;0;25.5
26.12.2017 0:00;0;29.4
26.12.2017 1:00;0;30.7
26.12.2017 2:00;0;30.1
26.12.2017 3:00;0;35
26.12.2017 4:00;0;38.7
26.12.2017 5:00;0;50.3
26.12.2017 6:00;0;61.3
26.12.2017 7:00;0;63.7
26.12.2017 8:00;0;53
26.12.2017 9:00;0.6;55.5
26.12.2017 10:00;3.7;61.4
26.12.2017 11:00;3.4;71.1
26.12.2017 12:00;8.3;88.3
26.12.2017 13:00;6.4;90
26.12.2017 14:00;5.1;90
26.12.2017 15:00;0;90
26.12.2017 16:00;0;90
26.12.2017 17:00;0;90
26.12.2017 18:00;0;90
26.12.2017 19:00;0;90
26.12.2017 20:00;0;90
26.12.2017 21:00;0;90
26.12.2017 22:00;0;90
26.12.2017 23:00;0;90
27.12.2017 0:00;0;90
27.12.2017 1:00;0;90
27.12.2017 2:00;0;90
27.12.2017 3:00;0;90
27.12.2017 4:00;0;90
27.12.2017 5:00;0;88.6
27.12.2017 6:00;0;81.7
27.12.2017 7:00;0;72.5
27.12.2017 8:00;0;59.8
27.12.2017 9:00;0.2;52.3
27.12.2017 10:00;0;52.3
27.12.2017 11:00;4.8;47.8
27.12.2017 12:00;7.5;60.2
27.12.2017 13:00;1.6;85.6
27.12.2017 14:00;2.1;83.7
27.12.2017 15:00;0;83.1
27.12.2017 16:00;0;90
27.12.2017 17:00;0;90
27.12.2017 18:00;0;90
27.12.2017 19:00;0;90
27.12.2017 20:00;0;90
27.12.2017 21:00;0;90
27.12.2017 22:00;0;90
27.12.2017 23:00;0;90
28.12.2017 0:00;0;90
28.12.2017 1:00;0;90
28.12.2017 2:00;0;90
28.12.2017 3:00;0;90
28.12.2017 4:00;0;90
28.12.2017 5:00;0;90
28.12.2017 6:00;0;90
28.12.2017 7:00;0;90
28.12.2017 8:00;0;90
28.12.2017 9:00;0.4;90
28.12.2017 10:00;2.3;90
28.12.2017 11:00;7.2;90
28.12.2017 12:00;8.1;90
28.12.2017 13:00;1.7;90
28.12.2017 14:00;0;90
28.12.2017 15:00;0;90
28.12.2017 16:00;0;90
28.12.2017 17:00;0;90
28.12.2017 18:00;0;90
28.12.2017 19:00;0;90
28.12.2017 20:00;0;90
28.12.2017 21:00;0;89.2
28.12.2017 22:00;0;72.2
28.12.2017 23:00;0;71.9
29.12.2017 0:00;0;69.1
29.12.2017 1:00;0;63.9
29.12.2017 2:00;0;57.3
29.12.2017 3:00;0;48
29.12.2017 4:00;0;36.7
29.12.2017 5:00;0;28.3
29.12.2017 6:00;0;24.1
29.12.2017 7:00;0;19.8
29.12.2017 8:00;0;16.6
29.12.2017 9:00;0;18
29.12.2017 10:00;0.6;17.1
29.12.2017 11:00;1.4;18.3
29.12.2017 12:00;1.9;24.9
29.12.2017 13:00;1.7;28.2
29.12.2017 14:00;1.5;28.9
29.12.2017 15:00;0;33.3
29.12.2017 16:00;0;37.1
29.12.2017 17:00;0;37.3
29.12.2017 18:00;0;38.1
29.12.2017 19:00;0;38.1
29.12.2017 20:00;0;40.5
29.12.2017 21:00;0;40.4
29.12.2017 22:00;0;39.7
29.12.2017 23:00;0;38
30.12.2017 0:00;0;36.8
30.12.2017 1:00;0;35.6
30.12.2017 2:00;0;34.9
30.12.2017 3:00;0;36
30.12.2017 4:00;0;51.7
30.12.2017 5:00;0;49.1
30.12.2017 6:00;0;50.1
30.12.2017 7:00;0;39.5
30.12.2017 8:00;0;21.9
30.12.2017 9:00;0;23
30.12.2017 10:00;0.4;21.2
30.12.2017 11:00;0.6;17.1
30.12.2017 12:00;0.6;14.9
30.12.2017 13:00;0.5;13.1
30.12.2017 14:00;0.3;13.6
30.12.2017 15:00;0;14.5
30.12.2017 16:00;0;16.2
30.12.2017 17:00;0;17.1
30.12.2017 18:00;0;15.8
30.12.2017 19:00;0;14.6
30.12.2017 20:00;0;12.3
30.12.2017 21:00;0;10.5
30.12.2017 22:00;0;9.2
30.12.2017 23:00;0;8.5
31.12.2017 0:00;0;8.3
31.12.2017 1:00;0;8.5
31.12.2017 2:00;0;8.3
31.12.2017 3:00;0;7.3
31.12.2017 4:00;0;5.9
31.12.2017 5:00;0;4.3
31.12.2017 6:00;0;4.5
31.12.2017 7:00;0;3.8
31.12.2017 8:00;0;3.2
31.12.2017 9:00;0;2.3
31.12.2017 10:00;0.6;0.9
31.12.2017 11:00;1.2;0
31.12.2017 12:00;1.5;0
31.12.2017 13:00;1.3;0
31.12.2017 14:00;0.6;0
31.12.2017 15:00;0;0
31.12.2017 16:00;0;0
31.12.2017 17:00;0;0
31.12.2017 18:00;0;0
31.12.2017 19:00;0;0
31.12.2017 20:00;0;0.8
31.12.2017 21:00;0;1.1
31.12.2017 22:00;0;0.8
31.12.2017 23:00;0;0
