19.12.2017 00:00;-0.5;751.6;764.3;-1.4;96;3;4.0;-1.1
18.12.2017 21:00;-0.7;753.0;765.7;-1.0;96;3;4.0;-1.2
18.12.2017 18:00;-0.8;754.0;766.7;-0.8;96;3;4.0;-1.3
18.12.2017 15:00;-0.5;754.8;767.5;-0.7;94;3;2.0;-1.4
18.12.2017 12:00;0.1;755.5;768.2;0.1;85;2;10.0;-2.2
18.12.2017 09:00;-0.2;755.4;768.1;0.7;86;2;10.0;-2.3
18.12.2017 06:00;-0.1;754.7;767.4;0.7;87;1;10.0;-2.1
18.12.2017 03:00;0.4;754.0;766.6;1.3;87;1;10.0;-1.6
18.12.2017 00:00;1.4;752.7;765.3;2.3;82;1;10.0;-1.3
17.12.2017 21:00;2.0;750.4;763.0;1.9;82;2;10.0;-0.8
17.12.2017 18:00;2.3;748.5;761.0;2.4;86;1;10.0;0.2
17.12.2017 15:00;4.3;746.1;758.5;2.5;81;3;10.0;1.3
17.12.2017 12:00;6.6;743.6;755.8;1.4;93;5;4.0;5.6
17.12.2017 09:00;6.5;742.2;754.4;0.8;92;6;4.0;5.3
17.12.2017 06:00;6.8;741.4;753.6;-0.1;91;5;4.0;5.4
17.12.2017 03:00;6.9;741.5;753.7;-0.4;91;5;4.0;5.5
17.12.2017 00:00;5.0;741.9;754.2;-1.5;93;4;4.0;4.0
16.12.2017 21:00;3.6;743.4;755.8;-1.7;96;4;4.0;3.0
16.12.2017 18:00;3.0;745.1;757.6;-0.8;96;4;4.0;2.4
16.12.2017 15:00;2.5;745.9;758.4;-0.6;95;3;4.0;1.8
16.12.2017 12:00;1.7;746.5;759.1;-0.4;97;2;4.0;1.2
16.12.2017 09:00;0.6;746.9;759.4;-0.2;98;3;4.0;0.3
16.12.2017 06:00;0.7;747.1;759.7;-1.0;98;3;4.0;0.4
16.12.2017 03:00;1.5;748.1;760.6;-0.3;98;2;0.5;1.2
16.12.2017 00:00;1.3;748.4;760.9;-0.1;94;1;4.0;0.4
15.12.2017 21:00;1.6;748.5;761.0;0.8;92;1;10.0;0.4
15.12.2017 18:00;1.7;747.7;760.3;1.3;90;2;10.0;0.2
15.12.2017 15:00;2.3;746.4;758.8;1.3;89;2;10.0;0.6
15.12.2017 12:00;2.5;745.1;757.6;1.7;88;4;10.0;0.7
15.12.2017 09:00;2.5;743.4;755.8;1.1;96;3;4.0;1.9
15.12.2017 06:00;2.8;742.3;754.6;0.3;97;2;4.0;2.3
15.12.2017 03:00;2.5;742.0;754.3;-0.1;97;2;4.0;2.1
15.12.2017 00:00;1.5;742.1;754.6;-0.8;97;2;4.0;1.1
14.12.2017 21:00;0.2;742.9;755.5;-0.6;97;1;4.0;-0.2
14.12.2017 18:00;0.2;743.5;756.1;-0.8;97;1;4.0;-0.2
14.12.2017 15:00;0.4;744.3;756.8;-1.2;98;1;4.0;0.1
